method,split,stress_level,seed,success,containment_rate,cascade_rate,state_corruption,subgoal_corruption,damage_rate,false_halt,missed_failure,recovery_success,escalation_precision,containment_latency,ece,regret,utility,groups
recovery_budgeted_controller,stress_02,0.25,1,0.704861,0.482639,0.149306,0.045139,0.048611,0.013889,0.052083,0.229167,0.486111,0.5625,0.60975,0.006266,0.208333,0.430102,48
recovery_budgeted_controller,stress_02,0.25,2,0.711806,0.482639,0.079861,0.041667,0.038194,0.006944,0.041667,0.208333,0.375,0.555556,0.609434,0.005861,0.236111,0.500235,48
recovery_budgeted_controller,stress_02,0.25,3,0.75,0.486111,0.076389,0.045139,0.038194,0.006944,0.038194,0.204861,0.427083,0.520833,0.608677,0.005666,0.177083,0.544505,48
recovery_budgeted_controller,stress_02,0.25,4,0.642361,0.510417,0.09375,0.038194,0.052083,0.010417,0.017361,0.215278,0.430556,0.576389,0.607739,0.005897,0.295139,0.429434,48
recovery_budgeted_controller,stress_02,0.25,5,0.711806,0.503472,0.09375,0.03125,0.059028,0.006944,0.027778,0.197917,0.465278,0.548611,0.610045,0.005746,0.211805,0.506707,48
recovery_budgeted_controller,stress_02,0.25,6,0.715278,0.524306,0.086806,0.041667,0.048611,0.010417,0.024306,0.239583,0.447917,0.527778,0.608418,0.005916,0.239583,0.492678,48
recovery_budgeted_controller,stress_02,0.25,7,0.673611,0.486111,0.072917,0.038194,0.038194,0.010417,0.027778,0.194444,0.451389,0.555556,0.607655,0.006131,0.256945,0.483014,48
recovery_budgeted_controller,stress_02,0.25,8,0.722222,0.503472,0.131944,0.020833,0.045139,0.003472,0.010417,0.190972,0.482639,0.527778,0.610833,0.005988,0.1875,0.520147,48
recovery_budgeted_controller,stress_02,0.25,9,0.659722,0.461806,0.076389,0.045139,0.045139,0.017361,0.03125,0.170139,0.4375,0.559028,0.609449,0.006117,0.246528,0.458761,48
recovery_budgeted_controller,stress_03,0.35,0,0.704861,0.465278,0.086806,0.041667,0.03125,0.003472,0.024306,0.1875,0.402778,0.5625,0.629046,0.011106,0.236111,0.510295,48
recovery_budgeted_controller,stress_03,0.35,1,0.739583,0.479167,0.083333,0.048611,0.038194,0.003472,0.041667,0.21875,0.430556,0.513889,0.628078,0.011066,0.184028,0.519712,48
recovery_budgeted_controller,stress_03,0.35,2,0.663194,0.503472,0.086806,0.048611,0.052083,0.013889,0.024306,0.197917,0.416667,0.586806,0.626903,0.011323,0.270834,0.445852,48
recovery_budgeted_controller,stress_03,0.35,3,0.708333,0.482639,0.104167,0.038194,0.0625,0.010417,0.03125,0.232639,0.423611,0.559028,0.627997,0.011307,0.225695,0.462659,48
recovery_budgeted_controller,stress_03,0.35,4,0.684028,0.506944,0.100694,0.041667,0.059028,0.017361,0.020833,0.253472,0.444444,0.534722,0.628442,0.011191,0.256944,0.430873,48
recovery_budgeted_controller,stress_03,0.35,5,0.666667,0.46875,0.076389,0.034722,0.065972,0.010417,0.034722,0.215278,0.458333,0.565972,0.627818,0.01153,0.270833,0.446221,48
recovery_budgeted_controller,stress_03,0.35,6,0.701389,0.503472,0.135417,0.041667,0.048611,0.003472,0.017361,0.208333,0.444444,0.5625,0.630949,0.011292,0.208333,0.468816,48
recovery_budgeted_controller,stress_03,0.35,7,0.621528,0.46875,0.086806,0.052083,0.041667,0.017361,0.038194,0.163194,0.427083,0.545139,0.628479,0.011627,0.274305,0.408406,48
recovery_budgeted_controller,stress_03,0.35,8,0.704861,0.434028,0.100694,0.048611,0.048611,0.020833,0.041667,0.215278,0.454861,0.538194,0.628722,0.011457,0.222222,0.450663,48
recovery_budgeted_controller,stress_03,0.35,9,0.673611,0.486111,0.111111,0.055556,0.0625,0.006944,0.03125,0.263889,0.475694,0.597222,0.627669,0.011263,0.274306,0.409191,48
recovery_budgeted_controller,stress_04,0.45,0,0.652778,0.486111,0.090278,0.055556,0.059028,0.013889,0.024306,0.197917,0.399306,0.579861,0.646368,0.018651,0.274305,0.419697,48
recovery_budgeted_controller,stress_04,0.45,1,0.694444,0.479167,0.121528,0.048611,0.0625,0.017361,0.045139,0.243056,0.409722,0.548611,0.648067,0.01852,0.239584,0.409025,48
recovery_budgeted_controller,stress_04,0.45,2,0.670139,0.506944,0.090278,0.038194,0.052083,0.017361,0.017361,0.25,0.465278,0.559028,0.647632,0.018299,0.267361,0.430861,48
recovery_budgeted_controller,stress_04,0.45,3,0.614583,0.454861,0.090278,0.024306,0.0625,0.006944,0.038194,0.239583,0.458333,0.5625,0.647025,0.018824,0.309028,0.37881,48
recovery_budgeted_controller,stress_04,0.45,4,0.677083,0.517361,0.142361,0.059028,0.052083,0.003472,0.020833,0.215278,0.420139,0.548611,0.649824,0.018451,0.236111,0.420469,48
recovery_budgeted_controller,stress_04,0.45,5,0.635417,0.46875,0.100694,0.059028,0.052083,0.024306,0.052083,0.197917,0.4375,0.506944,0.647549,0.018808,0.256944,0.371648,48
recovery_budgeted_controller,stress_04,0.45,6,0.666667,0.4375,0.114583,0.041667,0.045139,0.024306,0.041667,0.222222,0.479167,0.517361,0.647802,0.018852,0.260416,0.400293,48
recovery_budgeted_controller,stress_04,0.45,7,0.659722,0.5,0.118056,0.048611,0.065972,0.013889,0.034722,0.256944,0.423611,0.586806,0.6476,0.018649,0.274306,0.381518,48
recovery_budgeted_controller,stress_04,0.45,8,0.694444,0.5,0.114583,0.03125,0.079861,0.024306,0.027778,0.215278,0.440972,0.548611,0.648044,0.018758,0.215278,0.432204,48
recovery_budgeted_controller,stress_04,0.45,9,0.659722,0.486111,0.128472,0.048611,0.076389,0.017361,0.027778,0.236111,0.409722,0.579861,0.647204,0.018563,0.277778,0.376601,48
recovery_budgeted_controller,stress_05,0.55,0,0.663194,0.517361,0.114583,0.038194,0.055556,0.024306,0.027778,0.267361,0.440972,0.572917,0.666381,0.026589,0.274306,0.384076,48
recovery_budgeted_controller,stress_05,0.55,1,0.614583,0.461806,0.118056,0.038194,0.069444,0.013889,0.03125,0.260417,0.423611,0.545139,0.667064,0.027141,0.322917,0.331172,48
recovery_budgeted_controller,stress_05,0.55,2,0.684028,0.524306,0.128472,0.065972,0.055556,0.010417,0.03125,0.208333,0.385417,0.534722,0.668116,0.026833,0.229166,0.41648,48
recovery_budgeted_controller,stress_05,0.55,3,0.663194,0.461806,0.100694,0.065972,0.072917,0.024306,0.059028,0.243056,0.444444,0.493056,0.666691,0.0273,0.232639,0.358087,48
recovery_budgeted_controller,stress_05,0.55,4,0.659722,0.444444,0.121528,0.052083,0.059028,0.03125,0.03125,0.225694,0.475694,0.517361,0.667311,0.027134,0.274306,0.369815,48
recovery_budgeted_controller,stress_05,0.55,5,0.649306,0.5,0.118056,0.052083,0.065972,0.024306,0.041667,0.256944,0.440972,0.576389,0.667557,0.027193,0.263888,0.352533,48
recovery_budgeted_controller,stress_05,0.55,6,0.659722,0.479167,0.145833,0.034722,0.079861,0.020833,0.03125,0.25,0.420139,0.5625,0.667716,0.027193,0.263889,0.355886,48
recovery_budgeted_controller,stress_05,0.55,7,0.670139,0.479167,0.111111,0.052083,0.090278,0.017361,0.03125,0.263889,0.420139,0.559028,0.667258,0.026953,0.256944,0.370858,48
recovery_budgeted_controller,stress_05,0.55,8,0.670139,0.461806,0.100694,0.059028,0.069444,0.017361,0.045139,0.239583,0.479167,0.482639,0.666771,0.026974,0.260417,0.387387,48
recovery_budgeted_controller,stress_05,0.55,9,0.677083,0.482639,0.100694,0.065972,0.0625,0.03125,0.03125,0.263889,0.440972,0.565972,0.666496,0.026975,0.260417,0.377175,48
recovery_budgeted_controller,stress_06,0.65,0,0.690972,0.520833,0.128472,0.079861,0.065972,0.020833,0.034722,0.208333,0.409722,0.545139,0.686975,0.03614,0.225695,0.397057,48
recovery_budgeted_controller,stress_06,0.65,1,0.65625,0.46875,0.118056,0.069444,0.072917,0.027778,0.059028,0.267361,0.454861,0.496528,0.685606,0.036297,0.243056,0.321914,48
recovery_budgeted_controller,stress_06,0.65,2,0.659722,0.46875,0.125,0.052083,0.079861,0.03125,0.041667,0.25,0.472222,0.534722,0.686713,0.036157,0.274306,0.341916,48
recovery_budgeted_controller,stress_06,0.65,3,0.628472,0.46875,0.114583,0.041667,0.0625,0.024306,0.041667,0.25,0.444444,0.559028,0.686806,0.036078,0.270834,0.337096,48
recovery_budgeted_controller,stress_06,0.65,4,0.645833,0.465278,0.15625,0.034722,0.09375,0.017361,0.024306,0.277778,0.420139,0.524306,0.687405,0.036007,0.284723,0.316549,48
recovery_budgeted_controller,stress_06,0.65,5,0.663194,0.496528,0.114583,0.052083,0.083333,0.013889,0.045139,0.267361,0.444444,0.53125,0.686471,0.036037,0.263889,0.359834,48
recovery_budgeted_controller,stress_06,0.65,6,0.642361,0.447917,0.09375,0.055556,0.076389,0.024306,0.045139,0.25,0.444444,0.475694,0.686596,0.035841,0.284722,0.342846,48
recovery_budgeted_controller,stress_06,0.65,7,0.690972,0.454861,0.121528,0.069444,0.086806,0.038194,0.024306,0.274306,0.427083,0.541667,0.685502,0.036342,0.263889,0.347744,48
recovery_budgeted_controller,stress_06,0.65,8,0.645833,0.454861,0.166667,0.072917,0.045139,0.03125,0.048611,0.256944,0.413194,0.538194,0.687586,0.035743,0.288195,0.295132,48
recovery_budgeted_controller,stress_06,0.65,9,0.663194,0.472222,0.086806,0.086806,0.059028,0.017361,0.041667,0.222222,0.451389,0.506944,0.688619,0.035611,0.236112,0.384779,48
recovery_budgeted_controller,stress_07,0.75,0,0.649306,0.496528,0.121528,0.052083,0.076389,0.024306,0.034722,0.260417,0.451389,0.517361,0.703808,0.045435,0.284722,0.338398,48
recovery_budgeted_controller,stress_07,0.75,1,0.611111,0.479167,0.125,0.052083,0.0625,0.027778,0.059028,0.246528,0.447917,0.552083,0.703266,0.045196,0.295139,0.295976,48
recovery_budgeted_controller,stress_07,0.75,2,0.628472,0.472222,0.15625,0.041667,0.097222,0.024306,0.034722,0.288194,0.427083,0.53125,0.704122,0.044927,0.298611,0.275627,48
recovery_budgeted_controller,stress_07,0.75,3,0.645833,0.486111,0.121528,0.045139,0.076389,0.013889,0.041667,0.284722,0.420139,0.534722,0.70287,0.045354,0.274306,0.332963,48
recovery_budgeted_controller,stress_07,0.75,4,0.625,0.475694,0.107639,0.065972,0.069444,0.034722,0.03125,0.267361,0.447917,0.479167,0.703376,0.045039,0.291667,0.301851,48
recovery_budgeted_controller,stress_07,0.75,5,0.680556,0.46875,0.128472,0.072917,0.100694,0.03125,0.034722,0.274306,0.434028,0.541667,0.703292,0.045623,0.263888,0.326177,48
recovery_budgeted_controller,stress_07,0.75,6,0.638889,0.434028,0.15625,0.083333,0.055556,0.041667,0.048611,0.270833,0.388889,0.527778,0.704565,0.045151,0.291667,0.259447,48
recovery_budgeted_controller,stress_07,0.75,7,0.645833,0.465278,0.104167,0.079861,0.072917,0.024306,0.045139,0.260417,0.430556,0.506944,0.705337,0.045044,0.25,0.322344,48
recovery_budgeted_controller,stress_07,0.75,8,0.670139,0.465278,0.145833,0.052083,0.065972,0.03125,0.069444,0.277778,0.402778,0.548611,0.703289,0.045107,0.253472,0.313125,48
recovery_budgeted_controller,stress_07,0.75,9,0.631944,0.486111,0.138889,0.059028,0.086806,0.03125,0.041667,0.28125,0.420139,0.53125,0.703049,0.045041,0.28125,0.279241,48
recovery_budgeted_controller,stress_08,0.85,0,0.611111,0.465278,0.15625,0.038194,0.086806,0.03125,0.034722,0.309028,0.423611,0.53125,0.719098,0.054053,0.298611,0.244259,48
recovery_budgeted_controller,stress_08,0.85,1,0.628472,0.486111,0.142361,0.065972,0.0625,0.020833,0.034722,0.315972,0.423611,0.520833,0.718114,0.054422,0.28125,0.276013,48
recovery_budgeted_controller,stress_08,0.85,2,0.638889,0.486111,0.107639,0.079861,0.072917,0.013889,0.041667,0.288194,0.427083,0.461806,0.718432,0.054095,0.277778,0.310425,48
recovery_budgeted_controller,stress_08,0.85,3,0.659722,0.486111,0.138889,0.069444,0.118056,0.027778,0.048611,0.295139,0.423611,0.534722,0.719985,0.054551,0.274306,0.278477,48
recovery_budgeted_controller,stress_08,0.85,4,0.649306,0.4375,0.170139,0.090278,0.0625,0.041667,0.045139,0.253472,0.385417,0.541667,0.719655,0.054344,0.284722,0.261679,48
recovery_budgeted_controller,stress_08,0.85,5,0.635417,0.430556,0.145833,0.097222,0.065972,0.03125,0.048611,0.277778,0.420139,0.493056,0.720145,0.054012,0.263889,0.255359,48
recovery_budgeted_controller,stress_08,0.85,6,0.635417,0.486111,0.15625,0.055556,0.0625,0.045139,0.076389,0.288194,0.423611,0.538194,0.718675,0.054009,0.284722,0.249579,48
recovery_budgeted_controller,stress_08,0.85,7,0.652778,0.493056,0.145833,0.059028,0.076389,0.034722,0.048611,0.302083,0.395833,0.517361,0.717451,0.053947,0.236111,0.279991,48
recovery_budgeted_controller,stress_08,0.85,8,0.604167,0.447917,0.118056,0.0625,0.0625,0.034722,0.069444,0.295139,0.416667,0.517361,0.718699,0.054463,0.28125,0.243647,48
recovery_budgeted_controller,stress_08,0.85,9,0.618056,0.427083,0.152778,0.045139,0.055556,0.024306,0.065972,0.291667,0.395833,0.527778,0.718391,0.054511,0.253472,0.259471,48
recovery_budgeted_controller,stress_09,0.95,0,0.635417,0.479167,0.125,0.076389,0.090278,0.017361,0.034722,0.315972,0.423611,0.461806,0.73328,0.062915,0.274305,0.272953,48
recovery_budgeted_controller,stress_09,0.95,1,0.645833,0.454861,0.145833,0.079861,0.121528,0.03125,0.052083,0.288194,0.416667,0.506944,0.734846,0.063581,0.288195,0.243344,48
recovery_budgeted_controller,stress_09,0.95,2,0.631944,0.416667,0.152778,0.069444,0.076389,0.038194,0.052083,0.291667,0.392361,0.5625,0.733506,0.063076,0.291667,0.239499,48
recovery_budgeted_controller,stress_09,0.95,3,0.642361,0.430556,0.149306,0.107639,0.069444,0.038194,0.059028,0.302083,0.423611,0.46875,0.734865,0.062982,0.25,0.226316,48
recovery_budgeted_controller,stress_09,0.95,4,0.611111,0.475694,0.159722,0.065972,0.065972,0.045139,0.079861,0.319444,0.423611,0.579861,0.733214,0.063043,0.305556,0.197893,48
recovery_budgeted_controller,stress_09,0.95,5,0.628472,0.461806,0.170139,0.065972,0.076389,0.038194,0.048611,0.305556,0.361111,0.538194,0.731843,0.062896,0.229167,0.224055,48
recovery_budgeted_controller,stress_09,0.95,6,0.631944,0.472222,0.135417,0.069444,0.076389,0.041667,0.065972,0.333333,0.4375,0.475694,0.734378,0.063529,0.25,0.226528,48
recovery_budgeted_controller,stress_09,0.95,7,0.618056,0.420139,0.166667,0.045139,0.0625,0.027778,0.065972,0.3125,0.392361,0.527778,0.733048,0.063369,0.253472,0.230703,48
recovery_budgeted_controller,stress_09,0.95,8,0.642361,0.416667,0.131944,0.090278,0.09375,0.038194,0.048611,0.326389,0.423611,0.5,0.731655,0.063011,0.256945,0.228979,48
recovery_budgeted_controller,stress_09,0.95,9,0.652778,0.475694,0.125,0.079861,0.065972,0.027778,0.034722,0.326389,0.378472,0.486111,0.732743,0.063304,0.211805,0.281432,48
risk_calibrated_hierarchical_containment_v5,stress_00,0.05,0,0.840278,0.663194,0.027778,0.003472,0.0,0.0,0.003472,0.034722,0.555556,0.815972,0.409981,0.00343,0.09375,0.876304,48
risk_calibrated_hierarchical_containment_v5,stress_00,0.05,1,0.881944,0.697917,0.045139,0.0,0.0,0.0,0.0,0.045139,0.548611,0.777778,0.409507,0.003126,0.045139,0.907464,48
risk_calibrated_hierarchical_containment_v5,stress_00,0.05,2,0.850694,0.704861,0.027778,0.0,0.0,0.003472,0.003472,0.048611,0.524306,0.725694,0.410472,0.003159,0.09375,0.87691,48
risk_calibrated_hierarchical_containment_v5,stress_00,0.05,3,0.861111,0.65625,0.017361,0.003472,0.003472,0.003472,0.0,0.065972,0.552083,0.756944,0.410254,0.003151,0.09375,0.882038,48
risk_calibrated_hierarchical_containment_v5,stress_00,0.05,4,0.878472,0.697917,0.034722,0.0,0.0,0.003472,0.003472,0.041667,0.5625,0.725694,0.411059,0.003425,0.034722,0.905417,48
risk_calibrated_hierarchical_containment_v5,stress_00,0.05,5,0.864583,0.701389,0.038194,0.0,0.003472,0.006944,0.0,0.027778,0.583333,0.78125,0.40995,0.003189,0.013889,0.89638,48
risk_calibrated_hierarchical_containment_v5,stress_00,0.05,6,0.850694,0.690972,0.048611,0.0,0.0,0.0,0.0,0.034722,0.572917,0.746528,0.409553,0.003244,0.09375,0.878497,48
risk_calibrated_hierarchical_containment_v5,stress_00,0.05,7,0.875,0.701389,0.013889,0.003472,0.0,0.0,0.0,0.027778,0.53125,0.777778,0.409357,0.003333,0.065972,0.92516,48
risk_calibrated_hierarchical_containment_v5,stress_00,0.05,8,0.847222,0.673611,0.03125,0.003472,0.003472,0.006944,0.0,0.048611,0.559028,0.770833,0.409089,0.003253,0.09375,0.866926,48
risk_calibrated_hierarchical_containment_v5,stress_00,0.05,9,0.84375,0.690972,0.010417,0.0,0.0,0.0,0.010417,0.041667,0.597222,0.75,0.408131,0.003061,0.086806,0.889516,48
risk_calibrated_hierarchical_containment_v5,stress_01,0.15,0,0.829861,0.677083,0.024306,0.0,0.0,0.003472,0.003472,0.059028,0.513889,0.739583,0.429088,0.00333,0.125,0.847755,48
risk_calibrated_hierarchical_containment_v5,stress_01,0.15,1,0.850694,0.659722,0.024306,0.0,0.003472,0.003472,0.0,0.079861,0.555556,0.736111,0.429265,0.003179,0.104167,0.859871,48
risk_calibrated_hierarchical_containment_v5,stress_01,0.15,2,0.881944,0.65625,0.038194,0.0,0.0,0.003472,0.003472,0.083333,0.552083,0.743056,0.429184,0.003301,0.027778,0.880667,48
risk_calibrated_hierarchical_containment_v5,stress_01,0.15,3,0.854167,0.704861,0.055556,0.0,0.003472,0.003472,0.003472,0.038194,0.590278,0.788194,0.428496,0.0032,0.041666,0.871071,48
risk_calibrated_hierarchical_containment_v5,stress_01,0.15,4,0.871528,0.680556,0.052083,0.0,0.0,0.0,0.0,0.055556,0.555556,0.725694,0.428815,0.00318,0.076389,0.881718,48
risk_calibrated_hierarchical_containment_v5,stress_01,0.15,5,0.875,0.680556,0.027778,0.003472,0.0,0.0,0.0,0.03125,0.552083,0.784722,0.428596,0.003442,0.059028,0.911812,48
risk_calibrated_hierarchical_containment_v5,stress_01,0.15,6,0.826389,0.673611,0.024306,0.003472,0.006944,0.006944,0.0,0.059028,0.559028,0.763889,0.42823,0.003308,0.100694,0.841033,48
risk_calibrated_hierarchical_containment_v5,stress_01,0.15,7,0.847222,0.65625,0.03125,0.0,0.0,0.0,0.010417,0.055556,0.597222,0.71875,0.4277,0.003117,0.076389,0.86598,48
risk_calibrated_hierarchical_containment_v5,stress_01,0.15,8,0.868056,0.680556,0.017361,0.003472,0.003472,0.003472,0.013889,0.0625,0.611111,0.708333,0.429783,0.003106,0.090277,0.88638,48
risk_calibrated_hierarchical_containment_v5,stress_01,0.15,9,0.885417,0.666667,0.020833,0.0,0.0,0.003472,0.003472,0.045139,0.59375,0.784722,0.430051,0.003243,0.045139,0.918117,48
risk_calibrated_hierarchical_containment_v5,stress_02,0.25,0,0.895833,0.65625,0.041667,0.0,0.0,0.003472,0.0,0.125,0.555556,0.739583,0.448292,0.003162,0.006945,0.872198,48
risk_calibrated_hierarchical_containment_v5,stress_02,0.25,1,0.861111,0.659722,0.0625,0.0,0.003472,0.003472,0.003472,0.059028,0.579861,0.760417,0.447845,0.003085,0.052083,0.854791,48
risk_calibrated_hierarchical_containment_v5,stress_02,0.25,2,0.857639,0.666667,0.055556,0.0,0.0,0.0,0.0,0.0625,0.524306,0.722222,0.449445,0.00327,0.090278,0.855795,48
risk_calibrated_hierarchical_containment_v5,stress_02,0.25,3,0.871528,0.684028,0.024306,0.003472,0.0,0.0,0.0,0.055556,0.548611,0.75,0.448367,0.003325,0.055555,0.895216,48
risk_calibrated_hierarchical_containment_v5,stress_02,0.25,4,0.815972,0.677083,0.027778,0.003472,0.006944,0.003472,0.0,0.065972,0.545139,0.756944,0.4486,0.003337,0.121528,0.825162,48
risk_calibrated_hierarchical_containment_v5,stress_02,0.25,5,0.850694,0.673611,0.03125,0.0,0.003472,0.0,0.010417,0.059028,0.59375,0.704861,0.446646,0.003118,0.072917,0.864602,48
risk_calibrated_hierarchical_containment_v5,stress_02,0.25,6,0.875,0.673611,0.020833,0.003472,0.003472,0.003472,0.013889,0.107639,0.597222,0.680556,0.448938,0.003039,0.079861,0.864864,48
risk_calibrated_hierarchical_containment_v5,stress_02,0.25,7,0.861111,0.677083,0.027778,0.003472,0.0,0.003472,0.003472,0.0625,0.600694,0.774306,0.448679,0.003261,0.069445,0.878178,48
risk_calibrated_hierarchical_containment_v5,stress_02,0.25,8,0.864583,0.642361,0.027778,0.006944,0.0,0.003472,0.006944,0.083333,0.590278,0.770833,0.447833,0.00321,0.045139,0.864265,48
risk_calibrated_hierarchical_containment_v5,stress_02,0.25,9,0.881944,0.621528,0.034722,0.003472,0.0,0.003472,0.0,0.079861,0.572917,0.722222,0.448536,0.003252,0.024306,0.878302,48
risk_calibrated_hierarchical_containment_v5,stress_03,0.35,0,0.857639,0.670139,0.0625,0.0,0.0,0.0,0.0,0.114583,0.527778,0.722222,0.46861,0.003229,0.083333,0.825459,48
risk_calibrated_hierarchical_containment_v5,stress_03,0.35,1,0.864583,0.680556,0.020833,0.003472,0.0,0.0,0.0,0.069444,0.569444,0.777778,0.467528,0.003265,0.059028,0.883618,48
risk_calibrated_hierarchical_containment_v5,stress_03,0.35,2,0.798611,0.670139,0.034722,0.003472,0.003472,0.003472,0.003472,0.076389,0.53125,0.770833,0.468364,0.003374,0.135417,0.794885,48
risk_calibrated_hierarchical_containment_v5,stress_03,0.35,3,0.84375,0.673611,0.038194,0.0,0.006944,0.0,0.006944,0.100694,0.572917,0.690972,0.465616,0.0032,0.090278,0.829412,48
risk_calibrated_hierarchical_containment_v5,stress_03,0.35,4,0.875,0.659722,0.020833,0.006944,0.003472,0.003472,0.013889,0.114583,0.59375,0.701389,0.468909,0.003169,0.065972,0.856162,48
risk_calibrated_hierarchical_containment_v5,stress_03,0.35,5,0.857639,0.701389,0.024306,0.003472,0.0,0.003472,0.003472,0.069444,0.583333,0.760417,0.468037,0.003187,0.079861,0.871713,48
risk_calibrated_hierarchical_containment_v5,stress_03,0.35,6,0.84375,0.635417,0.024306,0.006944,0.0,0.006944,0.006944,0.128472,0.552083,0.760417,0.4676,0.003197,0.065972,0.814568,48
risk_calibrated_hierarchical_containment_v5,stress_03,0.35,7,0.871528,0.614583,0.03125,0.003472,0.0,0.003472,0.0,0.086806,0.559028,0.725694,0.468038,0.003283,0.024305,0.862556,48
risk_calibrated_hierarchical_containment_v5,stress_03,0.35,8,0.850694,0.631944,0.027778,0.003472,0.003472,0.0,0.003472,0.090278,0.552083,0.774306,0.467472,0.003236,0.076389,0.84626,48
risk_calibrated_hierarchical_containment_v5,stress_03,0.35,9,0.850694,0.673611,0.027778,0.003472,0.003472,0.0,0.010417,0.09375,0.538194,0.75,0.467524,0.003147,0.097223,0.843989,48
risk_calibrated_hierarchical_containment_v5,stress_04,0.45,0,0.798611,0.677083,0.034722,0.003472,0.003472,0.003472,0.006944,0.090278,0.541667,0.760417,0.487735,0.003418,0.128472,0.785274,48
risk_calibrated_hierarchical_containment_v5,stress_04,0.45,1,0.857639,0.65625,0.045139,0.0,0.006944,0.003472,0.006944,0.142361,0.559028,0.694444,0.484469,0.0032,0.076389,0.810894,48
risk_calibrated_hierarchical_containment_v5,stress_04,0.45,2,0.854167,0.6875,0.03125,0.006944,0.003472,0.003472,0.010417,0.149306,0.579861,0.725694,0.488132,0.003248,0.083333,0.814693,48
risk_calibrated_hierarchical_containment_v5,stress_04,0.45,3,0.868056,0.701389,0.020833,0.003472,0.0,0.0,0.003472,0.09375,0.586806,0.791667,0.48787,0.003235,0.055555,0.875523,48
risk_calibrated_hierarchical_containment_v5,stress_04,0.45,4,0.826389,0.638889,0.038194,0.006944,0.0,0.006944,0.006944,0.121528,0.538194,0.753472,0.487027,0.003273,0.086805,0.788166,48
risk_calibrated_hierarchical_containment_v5,stress_04,0.45,5,0.857639,0.625,0.038194,0.006944,0.0,0.0,0.0,0.104167,0.555556,0.694444,0.487559,0.003324,0.034722,0.834948,48
risk_calibrated_hierarchical_containment_v5,stress_04,0.45,6,0.857639,0.659722,0.027778,0.003472,0.003472,0.0,0.003472,0.114583,0.538194,0.756944,0.486005,0.003271,0.069444,0.840642,48
risk_calibrated_hierarchical_containment_v5,stress_04,0.45,7,0.833333,0.680556,0.020833,0.0,0.006944,0.0,0.006944,0.111111,0.513889,0.736111,0.487407,0.003127,0.100695,0.820416,48
risk_calibrated_hierarchical_containment_v5,stress_04,0.45,8,0.857639,0.642361,0.048611,0.0,0.0,0.003472,0.006944,0.09375,0.565972,0.75,0.486428,0.003107,0.052083,0.835391,48
risk_calibrated_hierarchical_containment_v5,stress_04,0.45,9,0.854167,0.673611,0.041667,0.003472,0.0,0.0,0.003472,0.104167,0.583333,0.701389,0.486615,0.003313,0.083333,0.837144,48
risk_calibrated_hierarchical_containment_v5,stress_05,0.55,0,0.84375,0.670139,0.034722,0.006944,0.003472,0.003472,0.010417,0.145833,0.576389,0.725694,0.507902,0.003181,0.09375,0.798893,48
risk_calibrated_hierarchical_containment_v5,stress_05,0.55,1,0.854167,0.711806,0.020833,0.003472,0.0,0.0,0.0,0.121528,0.5625,0.763889,0.507367,0.003107,0.083333,0.84589,48
risk_calibrated_hierarchical_containment_v5,stress_05,0.55,2,0.822917,0.642361,0.045139,0.006944,0.0,0.006944,0.006944,0.118056,0.503472,0.770833,0.505472,0.003357,0.090277,0.778059,48
risk_calibrated_hierarchical_containment_v5,stress_05,0.55,3,0.833333,0.635417,0.034722,0.006944,0.0,0.0,0.0,0.107639,0.517361,0.715278,0.50695,0.003305,0.0625,0.80778,48
risk_calibrated_hierarchical_containment_v5,stress_05,0.55,4,0.861111,0.642361,0.034722,0.003472,0.0,0.0,0.0,0.142361,0.524306,0.760417,0.50518,0.003255,0.072917,0.824823,48
risk_calibrated_hierarchical_containment_v5,stress_05,0.55,5,0.826389,0.65625,0.024306,0.0,0.006944,0.0,0.003472,0.135417,0.538194,0.756944,0.505842,0.003126,0.086805,0.799109,48
risk_calibrated_hierarchical_containment_v5,stress_05,0.55,6,0.833333,0.652778,0.048611,0.0,0.0,0.0,0.003472,0.111111,0.541667,0.756944,0.506295,0.003119,0.090278,0.805175,48
risk_calibrated_hierarchical_containment_v5,stress_05,0.55,7,0.836806,0.684028,0.034722,0.003472,0.003472,0.0,0.006944,0.118056,0.548611,0.701389,0.506275,0.003219,0.090277,0.810492,48
risk_calibrated_hierarchical_containment_v5,stress_05,0.55,8,0.826389,0.65625,0.059028,0.006944,0.003472,0.003472,0.006944,0.149306,0.572917,0.756944,0.50614,0.003123,0.104167,0.766255,48
risk_calibrated_hierarchical_containment_v5,stress_05,0.55,9,0.854167,0.638889,0.052083,0.0,0.0,0.0,0.0,0.114583,0.517361,0.684028,0.505399,0.003163,0.083333,0.817686,48
risk_calibrated_hierarchical_containment_v5,stress_06,0.65,0,0.819444,0.65625,0.048611,0.003472,0.0,0.003472,0.010417,0.121528,0.489583,0.746528,0.524625,0.003306,0.097223,0.771618,48
risk_calibrated_hierarchical_containment_v5,stress_06,0.65,1,0.840278,0.614583,0.03125,0.003472,0.0,0.0,0.003472,0.111111,0.517361,0.736111,0.525167,0.003338,0.059028,0.811762,48
risk_calibrated_hierarchical_containment_v5,stress_06,0.65,2,0.84375,0.618056,0.041667,0.0,0.0,0.0,0.0,0.170139,0.53125,0.760417,0.524712,0.003292,0.090278,0.787451,48
